,deep_features,hashtag,name,pic
1326,[0.39688134 0.         0.         ... 0.35909203 0.         0.        ],travel,f1db9d2a-ce59-47dd-9a58-d2640465d707.jpg,"tf.Tensor(
[[[-1.37254864e-01 -4.00000006e-01 -6.80392146e-01]
  [ 9.60784703e-02 -1.41176447e-01 -3.54901940e-01]
  [-4.50980365e-01 -6.62745118e-01 -8.43137264e-01]
  ...
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]]

 [[-1.68627441e-01 -3.82352889e-01 -6.31372571e-01]
  [ 8.62745494e-02 -1.29411757e-01 -3.70588243e-01]
  [-1.82352930e-01 -3.94117624e-01 -6.37254953e-01]
  ...
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]
  [ 2.54902005e-01  5.60784340e-01  9.92156863e-01]]

 [[-3.33333313e-01 -4.03921574e-01 -5.41176498e-01]
  [ 7.64706135e-02 -9.60784107e-02 -3.35294098e-01]
  [ 1.01960823e-01 -2.27450967e-01 -5.78431368e-01]
  ...
  [ 2.58823574e-01  5.64705908e-01  9.96078432e-01]
  [ 2.58823574e-01  5.64705908e-01  9.96078432e-01]
  [ 2.58823574e-01  5.64705908e-01  9.96078432e-01]]

 ...

 [[-8.58823538e-01 -9.21568632e-01 -9.80392158e-01]
  [-5.84313750e-01 -6.54901981e-01 -7.25490212e-01]
  [-7.45098054e-01 -8.15686285e-01 -8.70588243e-01]
  ...
  [ 5.82352996e-01  4.25490201e-01  2.98023224e-08]
  [ 8.96078467e-01  8.23529422e-01  9.21569169e-02]
  [ 5.54901958e-01  5.00000000e-01  1.23529464e-01]]

 [[-5.13725460e-01 -5.76470613e-01 -6.62745118e-01]
  [-8.56862783e-01 -9.27451015e-01 -9.68627453e-01]
  [-8.54901969e-01 -9.23529387e-01 -9.64705884e-01]
  ...
  [-6.49019599e-01 -7.33333349e-01 -9.09803927e-01]
  [ 9.45098042e-01  8.25490236e-01  8.23529959e-02]
  [ 5.17647088e-01  4.39215720e-01 -3.33333164e-02]]

 [[-6.21568680e-01 -6.84313774e-01 -7.70588279e-01]
  [-8.21568608e-01 -8.90196085e-01 -9.43137288e-01]
  [-6.78431392e-01 -7.49019623e-01 -8.03921580e-01]
  ...
  [-6.21568620e-01 -6.35294139e-01 -9.23529387e-01]
  [ 8.49019647e-01  6.47058845e-01  1.64705917e-01]
  [ 8.52941155e-01  7.60784328e-01  1.21568680e-01]]], shape=(160, 160, 3), dtype=float32)"
1327,[0.         0.         0.01391291 ... 0.         0.         0.        ],wedding,de4b8e47-7f17-4813-8893-cf837e90e310.jpg,"tf.Tensor(
[[[ 0.18823534 -0.95686275 -0.02156861]
  [ 0.33529416 -0.84901965  0.2176471 ]
  [ 0.42352945 -0.7921569   0.31960788]
  ...
  [-0.83137256 -0.7294118  -0.88235295]
  [-0.8352941  -0.7254902  -0.8784314 ]
  [-0.8568628  -0.73921573 -0.9431373 ]]

 [[ 0.054902   -0.9313725  -0.15882352]
  [ 0.31176475 -0.9705882   0.22352946]
  [ 0.06666671 -0.65882355 -0.1352941 ]
  ...
  [-0.9431373  -0.8411765  -0.9627451 ]
  [-0.97450984 -0.91176474 -0.99607843]
  [-0.9607843  -0.9254902  -1.        ]]

 [[ 0.25294122 -0.80588233  0.01372552]
  [-0.1352941  -0.87254906 -0.29215685]
  [-0.43137252 -0.5980392  -0.7117647 ]
  ...
  [-0.9254902  -0.8568628  -0.9607843 ]
  [-0.95882356 -0.93333334 -0.982353  ]
  [-0.9490196  -0.94509804 -0.99803925]]

 ...

 [[-0.627451   -0.65294117 -0.70392156]
  [-0.8509804  -0.9490196  -0.99803925]
  [-0.5647059  -0.8627451  -0.6666667 ]
  ...
  [-0.7058824  -0.517647   -0.91764706]
  [-0.6156863  -0.4352941  -0.83137256]
  [-0.5058823  -0.32549018 -0.72156864]]

 [[-0.68235296 -0.57450986 -0.8215686 ]
  [-0.59411764 -0.57058823 -0.78039217]
  [-0.1607843  -0.7313726  -0.30392155]
  ...
  [-0.6333333  -0.43921566 -0.8411765 ]
  [-0.55490196 -0.34117645 -0.7490196 ]
  [-0.46862742 -0.25294116 -0.66078436]]

 [[-0.60784316 -0.39411762 -0.79607844]
  [-0.5352941  -0.43921566 -0.7372549 ]
  [-0.0333333  -0.7941177  -0.20588234]
  ...
  [-0.5392157  -0.34509802 -0.7156863 ]
  [-0.5196079  -0.2980392  -0.6784314 ]
  [-0.45294115 -0.21568626 -0.6019608 ]]], shape=(160, 160, 3), dtype=float32)"
1328,[0.         0.         0.         ... 0.24879871 0.02060751 0.04448918],food,12b47671-cc35-4444-a5a8-06ece772ceb7.jpg,"tf.Tensor(
[[[-0.20588234  0.2686275  -0.10392156]
  [-0.18235293  0.25294122 -0.14313725]
  [-0.18235293  0.2431373  -0.10196078]
  ...
  [-0.30588233  0.16470593 -0.10196078]
  [-0.30196077  0.1686275  -0.09803921]
  [-0.30196077  0.1686275  -0.09803921]]

 [[-0.20392156  0.24705887 -0.07647058]
  [-0.20196077  0.23333338 -0.08431372]
  [-0.20196077  0.25882357 -0.2235294 ]
  ...
  [-0.34117645  0.13725495 -0.12941176]
  [-0.3490196   0.12941182 -0.1372549 ]
  [-0.3490196   0.12941182 -0.1372549 ]]

 [[-0.19411764  0.24901965 -0.12156862]
  [-0.20980391  0.22941181 -0.05098039]
  [-0.22549018  0.2313726  -0.15294117]
  ...
  [-0.372549    0.12941182 -0.14509803]
  [-0.36470586  0.13725495 -0.1372549 ]
  [-0.36470586  0.13725495 -0.1372549 ]]

 ...

 [[-0.21568626  0.25098044 -0.07843137]
  [-0.2588235   0.25098044 -0.13333333]
  [-0.26666665  0.2313726  -0.19215685]
  ...
  [-0.372549    0.14509809 -0.1372549 ]
  [-0.372549    0.14509809 -0.1372549 ]
  [-0.372549    0.14509809 -0.1372549 ]]

 [[-0.21568626  0.25098044 -0.06274509]
  [-0.25490195  0.254902   -0.1372549 ]
  [-0.26862743  0.22941181 -0.19019607]
  ...
  [-0.372549    0.14509809 -0.1372549 ]
  [-0.372549    0.14509809 -0.1372549 ]
  [-0.372549    0.14509809 -0.1372549 ]]

 [[-0.20784312  0.25882357 -0.06274509]
  [-0.24705881  0.26274514 -0.12156862]
  [-0.26666665  0.21960789 -0.1372549 ]
  ...
  [-0.372549    0.14509809 -0.1372549 ]
  [-0.38039213  0.13725495 -0.14509803]
  [-0.38039213  0.13725495 -0.14509803]]], shape=(160, 160, 3), dtype=float32)"
1329,[0.         0.         0.1398696  ... 0.17724454 0.         2.886773  ],animals,e77ff175-bfaf-439a-b48b-d4dc801c50da.jpg,"tf.Tensor(
[[[0.8745098  0.85882354 0.7607843 ]
  [0.9078431  0.8843137  0.8372549 ]
  [0.8666667  0.84313726 0.79607844]
  ...
  [0.8803922  0.8686274  0.7941177 ]
  [0.91568625 0.88823533 0.8176471 ]
  [0.8862745  0.85490197 0.78431374]]

 [[0.9078431  0.8862745  0.80980396]
  [0.89215684 0.8686274  0.80980396]
  [0.8784314  0.85490197 0.79607844]
  ...
  [0.8980392  0.8862745  0.8117647 ]
  [0.927451   0.9        0.82941175]
  [0.9        0.8686274  0.7980392 ]]

 [[0.8980392  0.8745098  0.8156863 ]
  [0.9078431  0.8862745  0.80980396]
  [0.8980392  0.87647057 0.8       ]
  ...
  [0.89607847 0.8843137  0.80980396]
  [0.88823533 0.8607843  0.79019606]
  [0.92156863 0.8901961  0.81960785]]

 ...

 [[0.845098   0.8215686  0.76666665]
  [0.8745098  0.8509804  0.79607844]
  [0.8647059  0.8647059  0.8019608 ]
  ...
  [0.87254906 0.845098   0.76666665]
  [0.88235295 0.87058824 0.8039216 ]
  [0.8568628  0.8568628  0.7941177 ]]

 [[0.9078431  0.8843137  0.82941175]
  [0.87647057 0.85294116 0.7980392 ]
  [0.9372549  0.9372549  0.8745098 ]
  ...
  [0.89215684 0.8647059  0.78627455]
  [0.83137256 0.81960785 0.7529412 ]
  [0.89607847 0.89607847 0.8333334 ]]

 [[0.9019608  0.8784314  0.8235294 ]
  [0.845098   0.8215686  0.76666665]
  [0.87254906 0.87254906 0.80980396]
  ...
  [0.88823533 0.8607843  0.7823529 ]
  [0.8980392  0.8862745  0.81960785]
  [0.8862745  0.8862745  0.8235294 ]]], shape=(160, 160, 3), dtype=float32)"
1330,[0.         0.18148495 0.         ... 0.03796772 0.         0.24214289],travel,e7345bfb-ffdc-462e-b548-b9e0686ad1f2.jpg,"tf.Tensor(
[[[ 0.6627451   0.7019608   0.6666667 ]
  [ 0.6627451   0.7019608   0.6529412 ]
  [ 0.67058825  0.69803923  0.6509804 ]
  ...
  [ 0.5862745  -0.47843134 -0.69411767]
  [ 0.64705884 -0.5254902  -0.6784314 ]
  [ 0.6117647  -0.49215686 -0.6509804 ]]

 [[ 0.6627451   0.7019608   0.6529412 ]
  [ 0.6862745   0.6862745   0.6745098 ]
  [ 0.7019608   0.68235296  0.6784314 ]
  ...
  [ 0.6509804  -0.5        -0.67058825]
  [ 0.6156863  -0.472549   -0.69411767]
  [ 0.654902   -0.5098039  -0.7176471 ]]

 [[ 0.6745098   0.7019608   0.654902  ]
  [ 0.70392156  0.68235296  0.6843138 ]
  [ 0.7176471   0.7176471   0.68039215]
  ...
  [-0.14901958 -0.7411765  -0.91764706]
  [ 0.6627451  -0.5372549  -0.63529414]
  [ 0.56078434 -0.5137255  -0.6745098 ]]

 ...

 [[-0.3372549  -0.15098038 -0.49411765]
  [-0.15686274 -0.10980392 -0.4470588 ]
  [-0.26862743 -0.22745095 -0.57843137]
  ...
  [ 0.29803926  0.1176471  -0.06666665]
  [ 0.20784317  0.03921573 -0.13529411]
  [ 0.06666671 -0.13333333 -0.3490196 ]]

 [[-0.3823529  -0.17843139 -0.5372549 ]
  [-0.17254901 -0.02745098 -0.46274507]
  [ 0.04509808  0.2156863  -0.36470586]
  ...
  [ 0.2941177   0.09803925 -0.1098039 ]
  [ 0.14509809 -0.05882351 -0.29019606]
  [ 0.254902    0.00392161 -0.23921569]]

 [[-0.28627452 -0.01372546 -0.43529412]
  [-0.59999996 -0.3882353  -0.7156863 ]
  [-0.10784312  0.22745101 -0.36666664]
  ...
  [ 0.17450985 -0.04313724 -0.2843137 ]
  [ 0.03725491 -0.16666664 -0.4254902 ]
  [ 0.42156866  0.18235299 -0.05882351]]], shape=(160, 160, 3), dtype=float32)"
1331,[0.04144311 0.         0.7377124  ... 0.         0.         0.0166814 ],architecture,3b2789b0-8158-4f1e-bb32-28bdb814fe4a.jpg,"tf.Tensor(
[[[ 0.9705882  -0.36666664 -0.7647059 ]
  [ 0.9882353  -0.372549   -0.7647059 ]
  [ 0.982353   -0.40588233 -0.78627455]
  ...
  [-0.17254901 -0.65882355 -0.7411765 ]
  [ 0.00588241 -0.4705882  -0.57058823]
  [-0.19215685 -0.654902   -0.76862746]]

 [[ 0.9941176  -0.36470586 -0.75686276]
  [ 0.99215686 -0.38823527 -0.77254903]
  [ 0.97843134 -0.43725488 -0.80784315]
  ...
  [-0.3333333  -0.7294118  -0.80980396]
  [-0.17254901 -0.6039216  -0.6882353 ]
  [-0.12156862 -0.5921569  -0.67647064]]

 [[ 1.         -0.38823527 -0.76862746]
  [ 0.9843137  -0.43137252 -0.8019608 ]
  [ 0.99803925 -0.445098   -0.80588233]
  ...
  [-0.49019605 -0.7784314  -0.84705883]
  [-0.41176468 -0.7352941  -0.8039216 ]
  [-0.18823528 -0.59411764 -0.6509804 ]]

 ...

 [[-0.53333336 -0.78431374 -0.7529412 ]
  [-0.5666667  -0.7941177  -0.7705883 ]
  [-0.61764705 -0.8411765  -0.81960785]
  ...
  [-0.14313725 -0.37843135 -0.9078431 ]
  [ 0.10588241 -0.15294117 -0.7294118 ]
  [ 0.3666667   0.06862751 -0.5470588 ]]

 [[-0.5294118  -0.78039217 -0.7490196 ]
  [-0.5529412  -0.78039217 -0.75686276]
  [-0.5411765  -0.7647059  -0.74313724]
  ...
  [-0.04509804 -0.30784312 -0.83137256]
  [ 0.04117653 -0.21764705 -0.7941177 ]
  [ 0.27647063 -0.02156861 -0.63725495]]

 [[-0.4960784  -0.7784314  -0.7784314 ]
  [-0.5431373  -0.78627455 -0.8019608 ]
  [-0.5431373  -0.79019606 -0.8039216 ]
  ...
  [-0.09607843 -0.38235292 -0.89607847]
  [ 0.10196084 -0.16470587 -0.7372549 ]
  [ 0.17647064 -0.1117647  -0.7313726 ]]], shape=(160, 160, 3), dtype=float32)"
1332,[0.         0.         2.217959   ... 0.0984555  0.13935553 0.        ],animals,53533c66-2e79-419b-a18d-3e7fc19f3fa3.jpg,"tf.Tensor(
[[[ 0.9137255   0.96862745  0.90588236]
  [ 0.9137255   0.96862745  0.90588236]
  [ 0.9137255   0.96862745  0.90588236]
  ...
  [ 0.92156863  0.9607843   0.90588236]
  [ 0.92941177  0.96862745  0.9137255 ]
  [ 0.50980395  0.54901963  0.49411768]]

 [[ 0.92156863  0.9764706   0.9137255 ]
  [ 0.92156863  0.9764706   0.9137255 ]
  [ 0.92156863  0.9764706   0.9137255 ]
  ...
  [ 0.92941177  0.96862745  0.9137255 ]
  [ 0.92941177  0.96862745  0.9137255 ]
  [ 0.50980395  0.54901963  0.49411768]]

 [[ 0.9137255   0.96862745  0.90588236]
  [ 0.9137255   0.96862745  0.90588236]
  [ 0.9137255   0.96862745  0.90588236]
  ...
  [ 0.92156863  0.9607843   0.90588236]
  [ 0.92941177  0.96862745  0.9137255 ]
  [ 0.50980395  0.54901963  0.49411768]]

 ...

 [[-0.5392157  -0.4490196  -0.5901961 ]
  [-0.43921566 -0.31764704 -0.43137252]
  [-0.5901961  -0.40588236 -0.5843137 ]
  ...
  [ 0.26274514  0.3058824   0.07450986]
  [ 0.3294118   0.38823533  0.2666667 ]
  [-0.33921567 -0.28039214 -0.30784312]]

 [[-0.44313723 -0.37647057 -0.5411765 ]
  [-0.64705884 -0.56078434 -0.6862745 ]
  [-0.13921566 -0.00588232 -0.20196076]
  ...
  [ 0.34705886  0.3901961   0.15490201]
  [-0.03921567  0.01764709 -0.09215686]
  [-0.2490196  -0.1862745  -0.23333332]]

 [[-0.45294118 -0.40196076 -0.58235294]
  [-0.78039217 -0.7176471  -0.85490197]
  [-0.28039214 -0.18039213 -0.38039213]
  ...
  [ 0.33529416  0.3784314   0.15490201]
  [ 0.12745103  0.18627456  0.06470592]
  [-0.47450978 -0.40196076 -0.4980392 ]]], shape=(160, 160, 3), dtype=float32)"
1333,[0.7293216 0.        0.        ... 0.5101112 0.        0.5200309],babies,956db7ac-3e76-41f5-9524-886fd28a0433.jpg,"tf.Tensor(
[[[0.94509804 0.9607843  0.9372549 ]
  [0.95490193 0.9705882  0.9470588 ]
  [0.9470588  0.9627451  0.93921566]
  ...
  [0.81960785 0.81960785 0.81960785]
  [0.85294116 0.85294116 0.85294116]
  [0.87254906 0.87254906 0.87254906]]

 [[0.94509804 0.9607843  0.92156863]
  [0.93529415 0.9509804  0.91176474]
  [0.9196079  0.93529415 0.89607847]
  ...
  [0.8        0.8        0.8       ]
  [0.8333334  0.8333334  0.8333334 ]
  [0.85294116 0.85294116 0.85294116]]

 [[0.94509804 0.9647059  0.91764706]
  [0.9372549  0.95686275 0.9098039 ]
  [0.9235294  0.9431373  0.89607847]
  ...
  [0.7823529  0.7823529  0.7823529 ]
  [0.8117647  0.8117647  0.8117647 ]
  [0.84705883 0.84705883 0.84705883]]

 ...

 [[0.9627451  0.9627451  0.9627451 ]
  [0.93921566 0.93921566 0.93921566]
  [0.9313725  0.9313725  0.9313725 ]
  ...
  [0.7941177  0.7941177  0.7941177 ]
  [0.8156863  0.8156863  0.8156863 ]
  [0.82941175 0.82941175 0.82941175]]

 [[0.9764706  0.9764706  0.9764706 ]
  [0.96862745 0.96862745 0.96862745]
  [0.9607843  0.9607843  0.9607843 ]
  ...
  [0.8156863  0.8156863  0.8156863 ]
  [0.8215686  0.8215686  0.8215686 ]
  [0.8666667  0.8666667  0.8666667 ]]

 [[0.9764706  0.9764706  0.9764706 ]
  [0.96862745 0.96862745 0.96862745]
  [0.9607843  0.9607843  0.9607843 ]
  ...
  [0.8352941  0.8352941  0.8352941 ]
  [0.8411765  0.8411765  0.8411765 ]
  [0.8862745  0.8862745  0.8862745 ]]], shape=(160, 160, 3), dtype=float32)"
1334,[2.7129018  0.22208427 0.         ... 0.75757813 0.         2.0922117 ],food,99044613-74c4-451d-9d09-d49759dad9be.jpg,"tf.Tensor(
[[[-2.2941175e-01 -4.8039213e-01 -6.5294123e-01]
  [-2.1568626e-01 -4.4705880e-01 -6.1568630e-01]
  [-3.1372547e-01 -5.1764709e-01 -6.8627453e-01]
  ...
  [ 2.5490224e-02  1.3921574e-01 -4.5294115e-01]
  [-3.0980390e-01  2.0392162e-01  2.1960789e-01]
  [ 4.3137312e-02  3.6862749e-01  3.4509808e-01]]

 [[-2.0196077e-01 -4.4509801e-01 -6.1960787e-01]
  [-1.9607842e-01 -4.2156860e-01 -5.9215689e-01]
  [-2.6862743e-01 -4.7254899e-01 -6.4117646e-01]
  ...
  [ 8.2352966e-02  1.9607848e-01 -3.9215684e-01]
  [-3.4901959e-01  1.6470593e-01  1.9215691e-01]
  [ 2.3529455e-02  3.4901965e-01  3.2156867e-01]]

 [[-1.7843136e-01 -3.9019606e-01 -5.7450986e-01]
  [-1.8627450e-01 -3.9411762e-01 -5.7254905e-01]
  [-2.5490195e-01 -4.6666664e-01 -6.3137257e-01]
  ...
  [ 6.6666692e-02  1.8039221e-01 -4.1960782e-01]
  [-2.8627449e-01  2.2745103e-01  2.6666671e-01]
  [ 1.0196084e-01  4.2745101e-01  3.8039219e-01]]

 ...

 [[ 5.6862786e-02  2.9802322e-08 -1.3725488e-01]
  [ 4.8235297e-01  4.7647062e-01  5.5882359e-01]
  [ 3.4901965e-01  3.8627455e-01  5.5098045e-01]
  ...
  [-3.4117645e-01  2.4705887e-01  3.6470592e-01]
  [ 3.0196083e-01  3.1960788e-01  2.7450985e-01]
  [ 6.6078436e-01  5.8235300e-01  5.9607846e-01]]

 [[-8.8235289e-02 -9.8039210e-02 -5.0588232e-01]
  [-1.6078429e-01 -2.2352940e-01 -3.3529413e-01]
  [ 4.4313729e-01  3.9215690e-01  4.7450984e-01]
  ...
  [-5.5490196e-01  1.2941182e-01  3.5294122e-01]
  [ 3.3529416e-01  4.8039219e-01  4.9607846e-01]
  [ 6.2941182e-01  6.7254901e-01  6.1568630e-01]]

 [[-9.2156857e-02 -5.6862742e-02 -6.0196078e-01]
  [-1.6078430e-01 -2.5882351e-01 -6.6666669e-01]
  [-2.3137254e-01 -3.7843135e-01 -5.5294120e-01]
  ...
  [-4.7843140e-01 -1.8823527e-01 -1.3333331e-01]
  [ 3.2941180e-01  5.6470591e-01  5.7843137e-01]
  [ 5.5294120e-01  6.4117646e-01  3.0000004e-01]]], shape=(160, 160, 3), dtype=float32)"
1335,[0.6144103  1.393217   0.03266272 ... 0.4306778  1.0118674  0.03786966],animals,5fd4e817-91c1-4a50-86f5-8f202cb4cac0.jpg,"tf.Tensor(
[[[-0.26666665  0.29019612 -0.31372547]
  [-0.21372548  0.3411765  -0.2490196 ]
  [-0.53137255  0.01764709 -0.5529412 ]
  ...
  [-0.36274508  0.06862751 -0.16666666]
  [-0.27843136  0.15294123 -0.08235294]
  [-0.2607843   0.17058828 -0.06470588]]

 [[-0.3705882   0.18627456 -0.44117644]
  [-0.19019607  0.36274514 -0.22941175]
  [-0.38235292  0.16666672 -0.39019606]
  ...
  [-0.49019605 -0.05882353 -0.30196077]
  [-0.5294118  -0.09803921 -0.34117645]
  [-0.37647057  0.05490202 -0.18823528]]

 [[-0.4333333   0.1196079  -0.46470585]
  [-0.22941175  0.31960788 -0.24705881]
  [-0.11960784  0.427451   -0.11568627]
  ...
  [-0.59019613 -0.15882352 -0.4098039 ]
  [-0.48627448 -0.05490196 -0.30588233]
  [-0.57450986 -0.14313725 -0.39411762]]

 ...

 [[-0.56078434 -0.16862744 -0.6039216 ]
  [-0.59803927 -0.21372548 -0.6450981 ]
  [-0.48431373 -0.11764705 -0.54117644]
  ...
  [-0.4607843   0.0450981  -0.445098  ]
  [-0.52156866 -0.03137253 -0.49411768]
  [-0.2980392   0.17254907 -0.26666665]]

 [[-0.54509807 -0.15294117 -0.59607846]
  [-0.67058825 -0.2862745  -0.7254902 ]
  [-0.46862742 -0.09999999 -0.53333336]
  ...
  [-0.5686275  -0.09411764 -0.5647059 ]
  [-0.53333336 -0.05490196 -0.5235294 ]
  [-0.53137255 -0.04117645 -0.5117647 ]]

 [[-0.582353   -0.14705881 -0.62352943]
  [-0.5117647  -0.08431372 -0.5568628 ]
  [-0.47843134 -0.06666666 -0.53333336]
  ...
  [-0.8901961  -0.47058824 -0.91568625]
  [-0.5176471  -0.0745098  -0.53333336]
  [-0.445098    0.0176471  -0.44901958]]], shape=(160, 160, 3), dtype=float32)"
1336,[0.7010037  0.         0.894164   ... 1.22537    0.45344505 0.01963579],animals,fd6d184f-0446-493b-92e9-3bb13fff9997.jpg,"tf.Tensor(
[[[ 0.1313726   0.31960788 -0.27647057]
  [ 0.12156868  0.30980396 -0.2862745 ]
  [ 0.12941182  0.3176471  -0.27843136]
  ...
  [ 0.27843142  0.47450984 -0.03529412]
  [ 0.27843142  0.47450984 -0.03529412]
  [ 0.27843142  0.47450984 -0.03529412]]

 [[ 0.14117652  0.3294118  -0.26666665]
  [ 0.1313726   0.31960788 -0.27647057]
  [ 0.13725495  0.32549024 -0.27058822]
  ...
  [ 0.27843142  0.47450984 -0.03529412]
  [ 0.27843142  0.47450984 -0.03529412]
  [ 0.27843142  0.47450984 -0.03529412]]

 [[ 0.13333338  0.32156867 -0.2745098 ]
  [ 0.13333338  0.32156867 -0.2745098 ]
  [ 0.13725495  0.32549024 -0.27058822]
  ...
  [ 0.28235298  0.4784314  -0.03137255]
  [ 0.27843142  0.47450984 -0.03529412]
  [ 0.27843142  0.47450984 -0.03529412]]

 ...

 [[ 0.01176476  0.254902   -0.27058822]
  [ 0.01176476  0.254902   -0.27058822]
  [ 0.01176476  0.254902   -0.27058822]
  ...
  [ 0.07450986  0.3176471  -0.20784312]
  [ 0.07450986  0.3176471  -0.20784312]
  [ 0.08431378  0.32745102 -0.1980392 ]]

 [[ 0.00196083  0.24509808 -0.28039214]
  [ 0.01764712  0.26078436 -0.26470587]
  [ 0.01176476  0.254902   -0.27058822]
  ...
  [ 0.07450986  0.3176471  -0.20784312]
  [ 0.07058829  0.31372553 -0.2117647 ]
  [ 0.08627456  0.3294118  -0.19607842]]

 [[ 0.03137261  0.27450985 -0.25098038]
  [ 0.02745104  0.27058828 -0.25490195]
  [ 0.01176476  0.254902   -0.27058822]
  ...
  [ 0.07450986  0.3176471  -0.20784312]
  [ 0.07058829  0.31372553 -0.2117647 ]
  [ 0.08627456  0.3294118  -0.19607842]]], shape=(160, 160, 3), dtype=float32)"
1337,[0.5664639  0.         0.11385404 ... 0.24629216 0.04999447 0.        ],babies,f5345da8-fa44-4c9f-a6db-b72a6ef2a74a.jpg,"tf.Tensor(
[[[ 0.63725495  0.82941175  0.33529416]
  [ 0.6843138   0.84705883  0.47058827]
  [ 0.71960783  0.84901965  0.54901963]
  ...
  [ 0.7254902   0.8901961   0.454902  ]
  [ 0.31176475  0.5137255  -0.00196075]
  [ 0.4431373   0.6509804   0.09803927]]

 [[ 0.33921573  0.5764706   0.03333338]
  [ 0.69803923  0.84313726  0.4156863 ]
  [ 0.8333334   0.9627451   0.6039216 ]
  ...
  [ 0.654902    0.88235295  0.3686275 ]
  [ 0.49803925  0.7254902   0.20588239]
  [ 0.7313726   0.927451    0.43725494]]

 [[ 0.26470593  0.6019608   0.02352943]
  [ 0.60784316  0.87254906  0.3058824 ]
  [ 0.47254905  0.6647059   0.1784314 ]
  ...
  [ 0.5294118   0.7156863   0.2529412 ]
  [ 0.65882355  0.81960785  0.3666667 ]
  [ 0.7607843   0.92941177  0.4647059 ]]

 ...

 [[-0.73921573 -0.63725495 -0.8137255 ]
  [-0.68235296 -0.5803921  -0.75686276]
  [-0.70000005 -0.59803927 -0.7745098 ]
  ...
  [-0.74509805 -0.57058823 -0.78039217]
  [-0.79607844 -0.6215687  -0.8411765 ]
  [-0.45686275 -0.26470587 -0.5058824 ]]

 [[-0.72352946 -0.64117646 -0.80980396]
  [-0.8137255  -0.7313726  -0.9       ]
  [-0.72745097 -0.64509803 -0.8117647 ]
  ...
  [-0.82941175 -0.63725495 -0.8686274 ]
  [-0.57058823 -0.38039213 -0.5960784 ]
  [-0.79019606 -0.6450981  -0.79607844]]

 [[-0.6254902  -0.55490196 -0.71960783]
  [-0.5686275  -0.49803922 -0.6627451 ]
  [-0.7490196  -0.6784314  -0.84313726]
  ...
  [-0.55490196 -0.3509804  -0.5862745 ]
  [-0.56666666 -0.3627451  -0.6       ]
  [-0.7137255  -0.56470585 -0.7490196 ]]], shape=(160, 160, 3), dtype=float32)"
1338,[0.42059597 0.         0.         ... 0.         0.         0.        ],food,a354ee54-9a7a-4211-95d8-6bdd2db65d32.jpg,"tf.Tensor(
[[[-0.4235294  -0.6509804  -0.8862745 ]
  [-0.38823527 -0.62352943 -0.87058824]
  [-0.36470586 -0.6117647  -0.8745098 ]
  ...
  [-0.63529414 -0.7294118  -0.93333334]
  [-0.6392157  -0.73333335 -0.9372549 ]
  [-0.6392157  -0.73333335 -0.9372549 ]]

 [[-0.4235294  -0.6509804  -0.8862745 ]
  [-0.38823527 -0.62352943 -0.87058824]
  [-0.36470586 -0.6117647  -0.8745098 ]
  ...
  [-0.63529414 -0.7294118  -0.93333334]
  [-0.6392157  -0.73333335 -0.9372549 ]
  [-0.6392157  -0.73333335 -0.9372549 ]]

 [[-0.42745095 -0.654902   -0.8901961 ]
  [-0.39215684 -0.627451   -0.8745098 ]
  [-0.36862743 -0.6156863  -0.8784314 ]
  ...
  [-0.6392157  -0.73333335 -0.9372549 ]
  [-0.63529414 -0.7294118  -0.93333334]
  [-0.63529414 -0.7294118  -0.93333334]]

 ...

 [[ 0.76666665  0.1313726  -0.37843135]
  [ 0.7509804   0.11568633 -0.39411762]
  [ 0.74509805  0.10980397 -0.39999998]
  ...
  [-0.6627451  -0.8039216  -0.99215686]
  [-0.6627451  -0.8039216  -0.99215686]
  [-0.6627451  -0.8039216  -0.99215686]]

 [[ 0.7607843   0.12549025 -0.3843137 ]
  [ 0.7294118   0.0941177  -0.41568625]
  [ 0.76666665  0.1313726  -0.37843135]
  ...
  [-0.67058825 -0.8117647  -1.        ]
  [-0.67058825 -0.8117647  -1.        ]
  [-0.67058825 -0.8117647  -1.        ]]

 [[ 0.7254902   0.09019613 -0.41960782]
  [ 0.70980394  0.07450986 -0.4352941 ]
  [ 0.78627455  0.15098044 -0.3588235 ]
  ...
  [-0.67058825 -0.8117647  -1.        ]
  [-0.67058825 -0.8117647  -1.        ]
  [-0.67058825 -0.8117647  -1.        ]]], shape=(160, 160, 3), dtype=float32)"
